years,gics_sector,ticker,avg_daily_close_change,avg_adj_close
2018,Energy,EOG,-0.0006324812614427146,100.02881689185641
2018,Energy,HES,-0.0002484740219381247,54.277135111896165
2018,Energy,KMI,-0.00035705538559087716,13.547648068918175
2018,Energy,OKE,0.00035416795755541475,47.405021165946565
2018,Energy,OXY,-0.000426643200114781,66.40935216956879
2018,Energy,PXD,-0.0008710400783482234,159.49926700060112
2018,Energy,SLB,-0.0022235763217879883,55.344118437444074
2018,Energy,WMB,-0.00096559888778858,21.413506238109086
2018,Financials,AFL,0.0003202459477729311,40.68114444079152
2018,Financials,AIG,-0.0014291413471190517,46.921031769528334
2018,Financials,AIZ,-0.0002767979423155589,90.17188785750552
2018,Financials,ALL,-0.0007751738498620841,87.03311549334887
2018,Financials,CMA,-0.0007341304809811119,77.70540890940632
2018,Financials,FDS,0.00028471348724809265,202.0612112706401
2018,Financials,FRC,0.0001497773421542245,92.98802124266605
2018,Financials,GS,-0.0014945299823476746,216.1173769886275
2018,Financials,IVZ,-0.0027644372897108597,22.12456796273767
2018,Financials,SCHW,-0.0006581932181599889,48.583012630265074
2018,Financials,TFC,-0.00033673764870274667,44.747202915024474
2018,Financials,WFC,-0.0008708162255247983,49.18219544308119
2018,Health Care,ABC,-0.0005862775049720753,83.30110217090622
2018,Health Care,AMGN,0.000677537137400199,167.202376893792
2018,Health Care,ANTM,0.0007734849610746504,239.10307798347625
2018,Health Care,BAX,0.00022383517853101536,66.83131390453809
2018,Health Care,BIIB,1.9511305823685044e-05,313.64434255166833
2018,Health Care,HOLX,-4.464866475970783e-05,40.068884480996914
2018,Health Care,IDXX,0.0008704587915030522,209.77872488318212
2018,Health Care,ILMN,0.001528848511588681,286.55952210445327
2018,Health Care,ISRG,0.0013030770828959884,159.90250989450402
2018,Health Care,STE,0.0009243941503074667,100.53208205994382
2018,Health Care,VRTX,0.000624731876833177,167.4049004786518
2018,Health Care,WST,0.00013852362116208587,100.23626298638455
2018,Industrials,AOS,-0.0012499496673130078,54.01141290550688
2018,Industrials,EMR,-0.0003861155545372789,63.49009590604866
2018,Industrials,FAST,8.674264091342923e-05,24.523460365386597
2018,Industrials,HON,-0.0002697032878363971,134.39049061930987
2018,Industrials,LDOS,-0.0006145774664522537,60.74968687566628
2018,Industrials,LUV,-0.0011677720532499278,54.729102039717105
2018,Industrials,NDSN,-0.0006390022678823998,128.31766810930108
2018,Industrials,RHI,0.000359991887895037,59.31235008695686
2018,Industrials,SWK,-0.0011576198664711033,133.57916736982733
2018,Industrials,TT,0.0002823247316139184,67.89463901899725
2018,Industrials,UPS,-0.000543264337334103,100.59303624126541
2018,Industrials,WAB,-0.0003678661677623096,90.10583830449686
2018,Information Technology,AVGO,0.000393686281891321,211.53599499706255
2018,Information Technology,EPAM,0.0004885486768546415,123.06876516152188
2018,Information Technology,HPQ,0.00014389835433122636,20.677568017724028
2018,Information Technology,INTU,0.001071744572264851,191.5255584108877
2018,Information Technology,IT,0.0002635999192423829,135.5960558097201
2018,Information Technology,LRCX,-0.0007984612534439593,166.38668507123847
2018,Information Technology,MSFT,0.0009106514634401871,97.28502010634222
2018,Information Technology,NXPI,-0.0015389463404228369,97.81049559695788
2018,Information Technology,PTC,0.0014350162941333758,86.34195225932208
2018,Information Technology,TRMB,-0.0006338821380492303,37.68095619839976
2018,Information Technology,V,0.0007347648168613289,129.5474334048085
2018,Information Technology,VRSN,0.0012131804963314103,136.94139433477028
2018,Materials,APD,8.859206129525816e-05,149.7225898651488
2018,Materials,CE,-0.0004756510551911369,98.95951533222579
2018,Materials,CF,0.00047215396517013875,39.77157416476671
2018,Materials,DD,-0.0007951367112407383,84.26580673764902
2018,Materials,ECL,0.000480433986410225,140.08985606037763
2018,Materials,IP,-0.0011240477807947344,41.58559811352733
2018,Materials,MOS,0.0007640313975133773,28.188872196759835
2018,Materials,NUE,-0.0005618988823965096,57.12186694810115
2018,Materials,PKG,-0.0011987683916552608,99.32245982500662
2018,Materials,SEE,-0.0012014989142393364,39.07029825947674
2018,Materials,SHW,-2.228457136843432e-05,132.75807442228157
2018,Materials,VMC,-0.0007909043500298807,111.34663901765983
2018,Real Estate,ARE,-0.00029061451602998325,112.91074568911853
2018,Real Estate,BXP,-0.00037237058437180254,108.14276104809278
2018,Real Estate,CCI,0.00014986988738658423,96.39633279017718
2018,Real Estate,CPT,3.431974922919463e-05,79.46414567559839
2018,Real Estate,DLR,-3.0156919296003503e-06,98.0939500056415
2018,Real Estate,FRT,-0.0002575348550832764,106.8650462845882
2018,Real Estate,HST,-0.00045825744348073884,18.386708954890885
2018,Real Estate,KIM,-0.00042026008470208697,13.135834545728219
2018,Real Estate,O,0.000670198644929388,45.84004963726636
2018,Real Estate,PSA,9.473462959786525e-05,182.2630125858869
2018,Real Estate,REG,-0.0004269772613156532,52.739083765037506
2018,Real Estate,WELL,0.000678850317724771,52.50085321555574
2018,Utilities,AES,0.0014516874525526383,11.541398382756814
2018,Utilities,ATO,0.00045489686765247037,81.58529295294409
2018,Utilities,CMS,0.00037628283836024356,42.494357773982195
2018,Utilities,CNP,0.00021196989745691467,24.10125945193834
2018,Utilities,DTE,0.0002655356822553841,80.99535789337766
2018,Utilities,ES,0.00031384933248219336,54.53375959966287
2018,Utilities,ETR,0.00046524726255683637,70.67299252392286
2018,Utilities,EXC,0.0007782050068299496,25.658206301381387
2018,Utilities,NEE,0.0005887046347079258,38.04120512882552
2018,Utilities,PEG,0.00024972653588849485,45.829719254695085
2018,Utilities,SO,-8.475841835425978e-05,38.32168732601333
2018,Utilities,XEL,0.00029034862267534114,42.871139419981205
2019,Communication Services,DIS,0.00124601540204126,129.66007405235655
2019,Communication Services,DISH,0.0016137282298898262,34.17603168790303
2019,Communication Services,EA,0.001498171199888927,95.10083855523004
2019,Communication Services,GOOGL,0.0010962322799682742,1191.2169417123946
2019,Communication Services,LUMN,9.264880114889619e-05,9.970998782960196
2019,Communication Services,LYV,0.001616511160638818,64.76047627888029
2019,Communication Services,MTCH,0.0029561477381671846,67.43468269469246
2019,Communication Services,NFLX,0.0009901001151490319,328.8723800901383
2019,Communication Services,TMUS,0.0009145677447517159,75.38646831209698
2019,Communication Services,TTWO,0.0009120288885442019,111.80222220647903
2019,Communication Services,VZ,0.0005641040031948522,51.12564052097381
2019,Communication Services,WBD,0.001292511826424554,29.028809479304723
2019,Consumer Discretionary,AAP,0.00021313399101661164,153.64895369514588
2019,Consumer Discretionary,AMZN,0.0009264516812340825,1789.189206077939
2019,Consumer Discretionary,EBAY,0.0011637144900439348,35.819176060812815
2019,Consumer Discretionary,HAS,0.0013680869025966317,92.57244724697537
2019,Consumer Discretionary,HD,0.001124136131302456,194.51466981191484
2019,Consumer Discretionary,KMX,0.001466168792002342,80.15876988002232
2019,Consumer Discretionary,LEN,0.0015523655608523223,50.4013982197595
2019,Consumer Discretionary,ROST,0.0014589725293891263,99.77575468638587
2019,Consumer Discretionary,TGT,0.002962891061844936,86.9696004807003
2019,Consumer Discretionary,TJX,0.001378607064902503,52.33356811886742
2019,Consumer Discretionary,TSLA,0.0013907040888188902,54.706039686051625
2019,Consumer Discretionary,VFC,0.0017819373242986842,78.87362336355542
2019,Consumer Staples,ADM,0.0007072431985528455,38.26938091762482
2019,Consumer Staples,CAG,0.0022566218678414106,25.09530809190538
2019,Consumer Staples,CLX,0.00015882089789510747,143.05677795410156
2019,Consumer Staples,EL,0.0020142228830425037,172.55753156873914
2019,Consumer Staples,HRL,0.0003669137267392988,39.65429492223831
2019,Consumer Staples,HSY,0.0013946790471038835,126.26394002399748
2019,Consumer Staples,KMB,0.0009485723742583111,118.6408495524573
2019,Consumer Staples,MO,0.0004214535266008077,39.508902701120526
2019,Consumer Staples,PEP,0.000998817472401136,118.22168404715401
2019,Consumer Staples,SJM,0.0006381466225003467,101.4083927396744
2019,Consumer Staples,SYY,0.001375321035800813,67.55621471102276
2019,Consumer Staples,WBA,-0.0003126787085962532,51.55365177941701
2019,Energy,BKR,0.0010300453000478276,21.704439594632102
2019,Energy,CTRA,-0.0007494395905265786,19.031429813021706
2019,Energy,CVX,0.0006312452238163696,103.52705546787807
2019,Energy,DVN,0.0009617129463468121,22.704953867291646
2019,Energy,EOG,0.00012181901894696885,76.17601110064794
2019,Energy,HES,0.002308023835299747,58.29841108170767
2019,Energy,KMI,0.0015168077122487199,16.530239786420548
2019,Energy,OKE,0.0016253399256083417,54.33322526538183
2019,Energy,OXY,-0.0011459414987070068,48.22768337007553
2019,Energy,PXD,0.0008447614209310025,128.04579804435608
2019,Energy,SLB,0.0008712999992721645,35.69489415486654
2019,Energy,WMB,0.0006100559259548996,21.122090937599303
2019,Financials,AFL,0.000720018874963854,47.7108551055666
2019,Financials,AIG,0.00125683960978937,46.18431690761021
2019,Financials,AIZ,0.0016686750528146891,105.30655449155778
2019,Financials,ALL,0.0013541387008893962,94.26693798246838
2019,Financials,CMA,0.00046501054330165217,63.192093818906756
2019,Financials,FDS,0.0013059079297802452,252.26643619840107
2019,Financials,FRC,0.0013318218401568737,98.91990770612445
2019,Financials,GS,0.001459397412532945,192.79830835735987
2019,Financials,IVZ,0.0007108834045644106,16.11960560178
2019,Financials,SCHW,0.000773371141344395,41.496744095333035
2019,Financials,TFC,0.0012625997798492395,45.20420713273306
2019,Financials,WFC,0.0008487954356073721,45.041431835719514
2019,Health Care,ABC,0.0007541717867901728,78.89920531378851
2019,Health Care,AMGN,0.0010538639521720547,179.25467264084588
2019,Health Care,ANTM,0.0007662090791461086,268.26061945112923
2019,Health Care,BAX,0.0010730171778195415,77.05367766486273
2019,Health Care,BIIB,0.0003953044771997786,263.55190452696786
2019,Health Care,HOLX,0.0010372623170139385,47.61630972604903
2019,Health Care,IDXX,0.0014726244887477472,249.16424584767176
2019,Health Care,ILMN,0.0006262961518957211,309.8039283146934
2019,Health Care,ISRG,0.0009901580780311836,177.33768535795667
2019,Health Care,STE,0.0015279104282448057,133.76655378795806
2019,Health Care,VRTX,0.0012484226997713126,184.74170606098477
2019,Health Care,WST,0.0018124625323017853,125.63158289591472
2019,Industrials,AOS,0.000635799789513358,45.793089987739684
2019,Industrials,EMR,0.0011828041914429509,61.92600985935756
2019,Industrials,FAST,0.0016472912874749915,30.11719566678244
2019,Industrials,HON,0.0013004893553756366,155.35423324221657
2019,Industrials,LDOS,0.0026201386554575374,73.46508669474768
2019,Industrials,LUV,0.0007524073259730201,52.504435493832545
2019,Industrials,NDSN,0.0013766050334405742,137.98038092113677
2019,Industrials,RHI,0.0006165125595141007,56.158971983288964
2019,Industrials,SWK,0.0015771717984390894,135.26271314469594
2019,Industrials,TT,0.001639735310810575,87.21113214038667
2019,Industrials,UPS,0.0009773969990414645,101.63542711167108
2019,Industrials,WAB,0.0006601697306926084,70.78754317571246
2019,Information Technology,AVGO,0.0011863769167890213,265.00052103920586
2019,Information Technology,EPAM,0.0025766562109499564,177.1254364195324
2019,Information Technology,HPQ,0.0003552070576377555,18.311665311692252
2019,Information Technology,INTU,0.0012809999083731338,252.0252153911288
2019,Information Technology,IT,0.0008932153085699809,148.3843256632487
2019,Information Technology,LRCX,0.0033891107943259057,202.17318450080023
2019,Information Technology,MSFT,0.001883391888864658,127.59184498257108
2019,Information Technology,NXPI,0.0024755149702475007,98.35751600114126
2019,Information Technology,PTC,-0.00013638311020016387,80.45579366835337
2019,Information Technology,TRMB,0.0010708096830060849,39.89603172786652
2019,Information Technology,V,0.0014937299948166683,164.0236230880495
2019,Information Technology,VRSN,0.0011251419268070426,190.53206343877883
2019,Materials,APD,0.0016829524734672213,196.71754709879556
2019,Materials,CE,0.0014491938392180762,103.46533875238327
2019,Materials,CF,0.0006627081375800566,41.912082202850826
2019,Materials,DD,-0.000328193187797672,68.20649620843312
2019,Materials,ECL,0.0011674065810636325,180.58386660379077
2019,Materials,IP,0.0008404185959385377,36.62340790884836
2019,Materials,MOS,-0.0008755913918730579,23.385998067401705
2019,Materials,NUE,0.000568830076989372,51.08884048461914
2019,Materials,PKG,0.0013921283010414995,93.37988084460062
2019,Materials,SEE,0.0007247304089313902,40.22931304810539
2019,Materials,SHW,0.0016909991133735587,158.9781031532893
2019,Materials,VMC,0.001619040898209455,125.72509801955451
2019,Real Estate,ARE,0.0014989002422918216,136.25683248610724
2019,Real Estate,BXP,0.0009714428220169828,119.67997420780243
2019,Real Estate,CCI,0.0012708750537188532,120.35806129092262
2019,Real Estate,CPT,0.0009021244539074536,96.49574058774918
2019,Real Estate,DLR,0.0006842375338948496,109.48471644568065
2019,Real Estate,FRT,0.0005129378433156258,119.29561288016183
2019,Real Estate,HST,0.0006867894465959774,17.067218542099
2019,Real Estate,KIM,0.0016729451465701706,16.8251272496723
2019,Real Estate,O,0.0008265919656253755,62.0896691064986
2019,Real Estate,PSA,0.00039407553904369805,209.52962772429936
2019,Real Estate,REG,0.0004815814655797827,58.65369999597943
2019,Real Estate,WELL,0.0008879057983507692,73.46389962756444
2019,Utilities,AES,0.0014755685293093956,15.64534486664666
2019,Utilities,ATO,0.0008652153416656075,98.11303810846238
2019,Utilities,CMS,0.0010839044424621985,53.94102524954175
2019,Utilities,CNP,9.376812619309546e-05,26.57161025395469
2019,Utilities,DTE,0.0008040528732621596,97.85295740763347
2019,Utilities,ES,0.0012102317061008163,70.5967148523482
2019,Utilities,ETR,0.0014955889374724176,94.42603238423665
2019,Utilities,EXC,0.000264476042905789,30.573172251383465
2019,Utilities,NEE,0.0014526283464634893,49.07199350992838
2019,Utilities,PEG,0.0006615071171034185,54.083335543435716
2019,Utilities,SO,0.0016924922781700162,49.70589118533664
2019,Utilities,XEL,0.0011537845638638082,55.825916729276145
2020,Communication Services,DIS,0.0013610109495069155,126.40185742887112
2020,Communication Services,DISH,0.00043597312018962847,31.009248952149402
2020,Communication Services,EA,0.0014108853711438496,121.38785613289934
2020,Communication Services,GOOGL,0.0013572106588372972,1478.9931240157177
2020,Communication Services,LUMN,-0.0002922188461265283,9.186114162324445
2020,Communication Services,LYV,0.0011584816291544244,55.066047547834195
2020,Communication Services,MTCH,0.003011674044094,99.0740712282686
2020,Communication Services,NFLX,0.0024536507930232572,446.82723287348693
2020,Communication Services,TMUS,0.0024719375030496423,103.89478247721676
2020,Communication Services,TTWO,0.002443058080402705,146.847668191661
2020,Communication Services,VZ,0.00011323544417396601,53.04140430194116
2020,Communication Services,WBD,0.00018943997462983123,23.83063243217619
2020,Consumer Discretionary,AAP,0.00039970499558836345,136.81491903071347
2020,Consumer Discretionary,AMZN,0.0025349940240818984,2680.8550957841835
2020,Consumer Discretionary,EBAY,0.0016512561540294262,44.935512670886375
2020,Consumer Discretionary,HAS,0.00024103369154889221,76.65614676192816
2020,Consumer Discretionary,HD,0.0012517741260822896,239.50717217366216
2020,Consumer Discretionary,KMX,0.0009651375124528259,89.23664046276228
2020,Consumer Discretionary,LEN,0.002193737985723981,64.10126104090996
2020,Consumer Discretionary,ROST,0.0008792921487235069,96.58800723712906
2020,Consumer Discretionary,TGT,0.0016212179477296945,128.55602876565203
2020,Consumer Discretionary,TJX,0.000988681036369497,54.2982767881612
2020,Consumer Discretionary,TSLA,0.010046715601170618,289.9970668747491
2020,Consumer Discretionary,VFC,0.00015254937050946486,66.77508157421006
2020,Consumer Staples,ADM,0.000780495607339154,40.84904802646562
2020,Consumer Staples,CAG,0.0005554728383618663,32.022680780161984
2020,Consumer Staples,CLX,0.0013755615019920826,189.70348240547028
2020,Consumer Staples,EL,0.0013646552654849166,202.1295521249884
2020,Consumer Staples,HRL,0.0003848728617982749,46.229355974159695
2020,Consumer Staples,HSY,0.0005076193641911304,137.3421693583251
2020,Consumer Staples,KMB,0.00022989251730827625,133.555934890928
2020,Consumer Staples,MO,-0.00016391893957598997,35.930548769683234
2020,Consumer Staples,PEP,0.00070121497166114,129.53899464965338
2020,Consumer Staples,SJM,0.0007458623920280014,105.40896923080264
2020,Consumer Staples,SYY,0.0005286325217212267,59.29451297865555
2020,Consumer Staples,WBA,-0.0009103996712855739,39.28719390145404
2020,Energy,BKR,0.0003306142499888533,15.608298742724031
2020,Energy,CTRA,0.00037037111962533376,16.023197162763875
2020,Energy,CVX,-0.0004404903369085755,79.91663639536017
2020,Energy,DVN,0.00019160837816251875,11.66205592588945
2020,Energy,EOG,-0.0007810252046759081,45.76758824224057
2020,Energy,HES,0.00045385206588577804,46.78166672929002
2020,Energy,KMI,-0.0008187760182535791,13.44613544177632
2020,Energy,OKE,-0.0004007774521706428,32.719473620177254
2020,Energy,OXY,-0.0006839024165195206,18.69320470259595
2020,Energy,PXD,0.00026656232659512955,93.55981109076338
2020,Energy,SLB,-0.0010644184779288516,20.18307417466235
2020,Energy,WMB,0.0004861634503314901,17.439723964736395
2020,Financials,AFL,8.133240807992893e-05,37.742250254031696
2020,Financials,AIG,-2.2041558711659814e-05,32.17958506859338
2020,Financials,AIZ,0.000710597460349974,114.01541026119187
2020,Financials,ALL,0.0003642752471549873,95.19132302024148
2020,Financials,CMA,0.000427126625462214,40.63064471912007
2020,Financials,FDS,0.0012851415421576765,304.8009698438079
2020,Financials,FRC,0.001365040622243308,111.52533097700639
2020,Financials,GS,0.0011743340683068723,199.336502316441
2020,Financials,IVZ,0.0012352569619654028,11.681988146936469
2020,Financials,SCHW,0.0010578182876072708,38.511078280422524
2020,Financials,TFC,0.0004072892006604805,38.71961191803099
2020,Financials,WFC,-0.0013842001318448557,28.821926674823988
2020,Health Care,ABC,0.0009610266965512435,92.20066957134503
2020,Health Care,AMGN,0.0002075339805868699,217.8312718086092
2020,Health Care,ANTM,0.0008859183110498642,272.8449242030208
2020,Health Care,BAX,0.00015258103941073875,82.18773804917166
2020,Health Care,BIIB,0.00013029167704324448,285.31383451077306
2020,Health Care,HOLX,0.0017561622521620002,57.75430821053124
2020,Health Care,IDXX,0.002907939113861593,342.7626877735726
2020,Health Care,ILMN,0.0008557871317575182,325.31399252669144
2020,Health Care,ISRG,0.001694578300698296,209.13383384372878
2020,Health Care,STE,0.0011890986134385471,159.8630308369874
2020,Health Care,VRTX,0.0007334592749524585,251.5545450444278
2020,Health Care,WST,0.0028244647566334873,223.69516111833775
2020,Industrials,AOS,0.0009223467179987076,46.31676235877478
2020,Industrials,EMR,0.0009080118808136891,62.74371220283358
2020,Industrials,FAST,0.0015320953142181543,39.67858131318224
2020,Industrials,HON,0.001222002034280465,157.6623999855735
2020,Industrials,LDOS,0.0007194948103941125,93.8742010546296
2020,Industrials,LUV,0.00020678990417569712,39.973873832009055
2020,Industrials,NDSN,0.0013659825743797668,176.84547306709138
2020,Industrials,RHI,0.000569290852254299,51.996439771689914
2020,Industrials,SWK,0.0011324938679994124,145.0145583925511
2020,Industrials,TT,0.0018213309186871079,107.0533927646079
2020,Industrials,UPS,0.0018988892988921755,123.47425670397611
2020,Industrials,WAB,0.00039177531928570835,63.778567574240945
2020,Information Technology,AVGO,0.0019976138183914497,310.4082545103292
2020,Information Technology,EPAM,0.0026639330139925587,267.6715420206545
2020,Information Technology,HPQ,0.0014527688515078093,18.001351503515433
2020,Information Technology,INTU,0.0019384538069901706,300.5897084714867
2020,Information Technology,IT,0.0006242566595829856,130.9533992661789
2020,Information Technology,LRCX,0.0027613843454621346,328.0845859814067
2020,Information Technology,MSFT,0.0017835455161357328,191.1989250936998
2020,Information Technology,NXPI,0.0016640655955710033,120.29228629613583
2020,Information Technology,PTC,0.0022571922655732833,82.49770775896758
2020,Information Technology,TRMB,0.002444433259457211,45.525612744418055
2020,Information Technology,V,0.0009844160131158232,191.89416395345697
2020,Information Technology,VRSN,0.0007718821363663742,203.88644240307713
2020,Materials,APD,0.0010644928334421137,248.29708868335828
2020,Materials,CE,0.0008906940312297881,98.37666789722066
2020,Materials,CF,3.373398235323038e-06,31.105174181489605
2020,Materials,DD,0.0010098815513332367,51.88602303516252
2020,Materials,ECL,0.0009496210024039457,194.9293238221421
2020,Materials,IP,0.0010533144361289089,34.61818799105558
2020,Materials,MOS,0.0015342746372241673,16.092858218392834
2020,Materials,NUE,0.00042083377389406554,43.48789196240572
2020,Materials,PKG,0.0013580284017804406,100.52319923973837
2020,Materials,SEE,0.0011928214441961592,35.292469288520664
2020,Materials,SHW,0.0013141463184738276,201.49744207208806
2020,Materials,VMC,0.0007265628725184696,123.26585955110934
2020,Real Estate,ARE,0.0008452129825247729,154.29332805528
2020,Real Estate,BXP,-0.0006454704159281764,92.69170307264969
2020,Real Estate,CCI,0.0009297036948992982,152.07369310582578
2020,Real Estate,CPT,0.00034791637762713636,90.4767481234705
2020,Real Estate,DLR,0.0011039105597883678,133.84086575715438
2020,Real Estate,FRT,-0.0005652746525487356,83.56315329329298
2020,Real Estate,HST,4.5513317988203724e-05,12.565992562667184
2020,Real Estate,KIM,4.3114912765126334e-05,12.58546886519481
2020,Real Estate,O,0.00022440046543544106,55.78642248824651
2020,Real Estate,PSA,0.000738532037002626,200.35267795969847
2020,Real Estate,REG,-0.00013812464147443362,42.56151960018595
2020,Real Estate,WELL,0.000371807756639978,55.94613480096749
2020,Utilities,AES,0.001472199742670884,16.379728324799668
2020,Utilities,ATO,-0.00019846010917990272,97.17141183845611
2020,Utilities,CMS,0.0002845506657991523,58.50654365328461
2020,Utilities,CNP,-9.124869234044877e-05,19.53291934469472
2020,Utilities,DTE,0.0003384992312805698,93.28435330899808
2020,Utilities,ES,0.0005735652562594318,81.99760227429537
2020,Utilities,ETR,-0.00014665329785429096,98.40050943849586
2020,Utilities,EXC,0.00037506245812960474,27.024072594322234
2020,Utilities,NEE,0.0013807924626431877,64.3962361331985
2020,Utilities,PEG,0.00041616601374270504,50.99033850266528
2020,Utilities,SO,0.00043756286032939123,54.00063863761812
2020,Utilities,XEL,0.0005994614182147174,64.66330109848806
